number,artist,title,bigram
2,The Rolling Stones,Satisfaction,get no
2,The Rolling Stones,Satisfaction,no when
2,The Rolling Stones,Satisfaction,when i'm
2,The Rolling Stones,Satisfaction,i'm ridin
2,The Rolling Stones,Satisfaction,ridin round
2,The Rolling Stones,Satisfaction,round the
2,The Rolling Stones,Satisfaction,the world
2,The Rolling Stones,Satisfaction,world and
2,The Rolling Stones,Satisfaction,and i'm
2,The Rolling Stones,Satisfaction,i'm doin
2,The Rolling Stones,Satisfaction,doin this
2,The Rolling Stones,Satisfaction,this and
2,The Rolling Stones,Satisfaction,and i'm
2,The Rolling Stones,Satisfaction,i'm signin
2,The Rolling Stones,Satisfaction,signin that
2,The Rolling Stones,Satisfaction,that and
2,The Rolling Stones,Satisfaction,and i'm
2,The Rolling Stones,Satisfaction,i'm tryin
2,The Rolling Stones,Satisfaction,tryin to
2,The Rolling Stones,Satisfaction,to make
2,The Rolling Stones,Satisfaction,make some
2,The Rolling Stones,Satisfaction,some girl
2,The Rolling Stones,Satisfaction,girl who
2,The Rolling Stones,Satisfaction,who tells
2,The Rolling Stones,Satisfaction,tells me
2,The Rolling Stones,Satisfaction,me baby
2,The Rolling Stones,Satisfaction,baby better
2,The Rolling Stones,Satisfaction,better come
2,The Rolling Stones,Satisfaction,come back
2,The Rolling Stones,Satisfaction,back later
2,The Rolling Stones,Satisfaction,later next
2,The Rolling Stones,Satisfaction,next week
2,The Rolling Stones,Satisfaction,week cause
2,The Rolling Stones,Satisfaction,cause you
2,The Rolling Stones,Satisfaction,you see
2,The Rolling Stones,Satisfaction,see i'm
2,The Rolling Stones,Satisfaction,i'm on
2,The Rolling Stones,Satisfaction,on a
2,The Rolling Stones,Satisfaction,a losin
2,The Rolling Stones,Satisfaction,losin streak
2,The Rolling Stones,Satisfaction,streak i
2,The Rolling Stones,Satisfaction,i can't
2,The Rolling Stones,Satisfaction,can't get
2,The Rolling Stones,Satisfaction,get no
2,The Rolling Stones,Satisfaction,no oh
2,The Rolling Stones,Satisfaction,oh no
2,The Rolling Stones,Satisfaction,no no
2,The Rolling Stones,Satisfaction,no no
2,The Rolling Stones,Satisfaction,no hey
2,The Rolling Stones,Satisfaction,hey hey
2,The Rolling Stones,Satisfaction,hey hey
2,The Rolling Stones,Satisfaction,hey that's
2,The Rolling Stones,Satisfaction,that's what
2,The Rolling Stones,Satisfaction,what i
2,The Rolling Stones,Satisfaction,i say
2,The Rolling Stones,Satisfaction,say i
2,The Rolling Stones,Satisfaction,i can't
2,The Rolling Stones,Satisfaction,can't get
2,The Rolling Stones,Satisfaction,get no
2,The Rolling Stones,Satisfaction,no i
2,The Rolling Stones,Satisfaction,i can't
2,The Rolling Stones,Satisfaction,can't get
2,The Rolling Stones,Satisfaction,get no
2,The Rolling Stones,Satisfaction,no i
2,The Rolling Stones,Satisfaction,i can't
2,The Rolling Stones,Satisfaction,can't get
2,The Rolling Stones,Satisfaction,get no
2,The Rolling Stones,Satisfaction,no satisfaction
2,The Rolling Stones,Satisfaction,satisfaction no
2,The Rolling Stones,Satisfaction,no satisfaction
2,The Rolling Stones,Satisfaction,satisfaction no
2,The Rolling Stones,Satisfaction,no satisfaction
2,The Rolling Stones,Satisfaction,satisfaction no
2,The Rolling Stones,Satisfaction,no satisfaction
2,The Rolling Stones,Satisfaction,satisfaction i
2,The Rolling Stones,Satisfaction,i can't
2,The Rolling Stones,Satisfaction,can't get
2,The Rolling Stones,Satisfaction,get no
3,John Lennon,Imagine,imagine there's
3,John Lennon,Imagine,there's no
3,John Lennon,Imagine,no heaven
3,John Lennon,Imagine,heaven it's
3,John Lennon,Imagine,it's easy
3,John Lennon,Imagine,easy if
3,John Lennon,Imagine,if you
3,John Lennon,Imagine,you try
3,John Lennon,Imagine,try no
3,John Lennon,Imagine,no hell
3,John Lennon,Imagine,hell below
3,John Lennon,Imagine,below us
3,John Lennon,Imagine,us above
3,John Lennon,Imagine,above us
3,John Lennon,Imagine,us only
3,John Lennon,Imagine,only sky
3,John Lennon,Imagine,sky imagine
3,John Lennon,Imagine,imagine all
3,John Lennon,Imagine,all the
3,John Lennon,Imagine,the people
3,John Lennon,Imagine,people living
3,John Lennon,Imagine,living for
3,John Lennon,Imagine,for today
3,John Lennon,Imagine,today imagine
3,John Lennon,Imagine,imagine there's
3,John Lennon,Imagine,there's no
3,John Lennon,Imagine,no countries
3,John Lennon,Imagine,countries it
3,John Lennon,Imagine,it isn't
3,John Lennon,Imagine,isn't hard
3,John Lennon,Imagine,hard to
3,John Lennon,Imagine,to do
3,John Lennon,Imagine,do nothing
3,John Lennon,Imagine,nothing to
3,John Lennon,Imagine,to kill
3,John Lennon,Imagine,kill or
3,John Lennon,Imagine,or die
3,John Lennon,Imagine,die for
3,John Lennon,Imagine,for and
3,John Lennon,Imagine,and no
3,John Lennon,Imagine,no religion
3,John Lennon,Imagine,religion too
3,John Lennon,Imagine,too imagine
3,John Lennon,Imagine,imagine all
3,John Lennon,Imagine,all the
3,John Lennon,Imagine,the people
3,John Lennon,Imagine,people living
3,John Lennon,Imagine,living life
3,John Lennon,Imagine,life in
3,John Lennon,Imagine,in peace
3,John Lennon,Imagine,peace you
3,John Lennon,Imagine,you may
3,John Lennon,Imagine,may say
3,John Lennon,Imagine,say i'm
3,John Lennon,Imagine,i'm a
3,John Lennon,Imagine,a dreamer
3,John Lennon,Imagine,dreamer but
3,John Lennon,Imagine,but i'm
3,John Lennon,Imagine,i'm not
3,John Lennon,Imagine,not the
3,John Lennon,Imagine,the only
3,John Lennon,Imagine,only one
3,John Lennon,Imagine,one i
3,John Lennon,Imagine,i hope
3,John Lennon,Imagine,hope someday
3,John Lennon,Imagine,someday you'll
3,John Lennon,Imagine,you'll join
3,John Lennon,Imagine,join us
3,John Lennon,Imagine,us and
3,John Lennon,Imagine,and the
3,John Lennon,Imagine,the world
3,John Lennon,Imagine,world will
3,John Lennon,Imagine,will be
3,John Lennon,Imagine,be as
3,John Lennon,Imagine,as one
3,John Lennon,Imagine,one imagine
3,John Lennon,Imagine,imagine no
3,John Lennon,Imagine,no possessions
3,John Lennon,Imagine,possessions i
3,John Lennon,Imagine,i wonder
3,John Lennon,Imagine,wonder if
3,John Lennon,Imagine,if you
3,John Lennon,Imagine,you can
3,John Lennon,Imagine,can no
3,John Lennon,Imagine,no need
3,John Lennon,Imagine,need for
3,John Lennon,Imagine,for greed
3,John Lennon,Imagine,greed or
3,John Lennon,Imagine,or hunger
3,John Lennon,Imagine,hunger a
3,John Lennon,Imagine,a brotherhood
3,John Lennon,Imagine,brotherhood of
3,John Lennon,Imagine,of man
3,John Lennon,Imagine,man imagine
3,John Lennon,Imagine,imagine all
3,John Lennon,Imagine,all the
3,John Lennon,Imagine,the people
3,John Lennon,Imagine,people sharing
3,John Lennon,Imagine,sharing all
3,John Lennon,Imagine,all the
3,John Lennon,Imagine,the world
3,John Lennon,Imagine,world you
3,John Lennon,Imagine,you may
3,John Lennon,Imagine,may say
3,John Lennon,Imagine,say i'm
3,John Lennon,Imagine,i'm a
3,John Lennon,Imagine,a dreamer
3,John Lennon,Imagine,dreamer but
3,John Lennon,Imagine,but i'm
3,John Lennon,Imagine,i'm not
3,John Lennon,Imagine,not the
3,John Lennon,Imagine,the only
3,John Lennon,Imagine,only one
3,John Lennon,Imagine,one i
3,John Lennon,Imagine,i hope
3,John Lennon,Imagine,hope someday
3,John Lennon,Imagine,someday you'll
3,John Lennon,Imagine,you'll join
3,John Lennon,Imagine,join us
3,John Lennon,Imagine,us and
3,John Lennon,Imagine,and the
3,John Lennon,Imagine,the world
3,John Lennon,Imagine,world will
3,John Lennon,Imagine,will live
3,John Lennon,Imagine,live as
3,John Lennon,Imagine,as one
4,Marvin Gaye,What's Going On,mother mother
4,Marvin Gaye,What's Going On,mother there's
4,Marvin Gaye,What's Going On,there's too
4,Marvin Gaye,What's Going On,too many
4,Marvin Gaye,What's Going On,many of
4,Marvin Gaye,What's Going On,of you
4,Marvin Gaye,What's Going On,you crying
4,Marvin Gaye,What's Going On,crying brother
4,Marvin Gaye,What's Going On,brother brother
4,Marvin Gaye,What's Going On,brother brother
4,Marvin Gaye,What's Going On,brother there's
4,Marvin Gaye,What's Going On,there's far
4,Marvin Gaye,What's Going On,far too
4,Marvin Gaye,What's Going On,too many
4,Marvin Gaye,What's Going On,many of
4,Marvin Gaye,What's Going On,of you
4,Marvin Gaye,What's Going On,you dying
4,Marvin Gaye,What's Going On,dying you
4,Marvin Gaye,What's Going On,you know
4,Marvin Gaye,What's Going On,know we've
4,Marvin Gaye,What's Going On,we've got
4,Marvin Gaye,What's Going On,got to
4,Marvin Gaye,What's Going On,to find
4,Marvin Gaye,What's Going On,find a
4,Marvin Gaye,What's Going On,a way
4,Marvin Gaye,What's Going On,way to
4,Marvin Gaye,What's Going On,to bring
4,Marvin Gaye,What's Going On,bring some
4,Marvin Gaye,What's Going On,some loving
4,Marvin Gaye,What's Going On,loving here
4,Marvin Gaye,What's Going On,here today
4,Marvin Gaye,What's Going On,today father
4,Marvin Gaye,What's Going On,father father
4,Marvin Gaye,What's Going On,father we
4,Marvin Gaye,What's Going On,we don't
4,Marvin Gaye,What's Going On,don't need
4,Marvin Gaye,What's Going On,need to
4,Marvin Gaye,What's Going On,to escalate
4,Marvin Gaye,What's Going On,escalate you
4,Marvin Gaye,What's Going On,you see
4,Marvin Gaye,What's Going On,see war
4,Marvin Gaye,What's Going On,war is
4,Marvin Gaye,What's Going On,is not
4,Marvin Gaye,What's Going On,not the
4,Marvin Gaye,What's Going On,the answer
4,Marvin Gaye,What's Going On,answer for
4,Marvin Gaye,What's Going On,for only
4,Marvin Gaye,What's Going On,only love
4,Marvin Gaye,What's Going On,love can
4,Marvin Gaye,What's Going On,can conquer
4,Marvin Gaye,What's Going On,conquer hate
4,Marvin Gaye,What's Going On,hate you
4,Marvin Gaye,What's Going On,you know
4,Marvin Gaye,What's Going On,know we've
4,Marvin Gaye,What's Going On,we've got
4,Marvin Gaye,What's Going On,got to
4,Marvin Gaye,What's Going On,to find
4,Marvin Gaye,What's Going On,find a
4,Marvin Gaye,What's Going On,a way
4,Marvin Gaye,What's Going On,way to
4,Marvin Gaye,What's Going On,to bring
4,Marvin Gaye,What's Going On,bring some
4,Marvin Gaye,What's Going On,some loving
4,Marvin Gaye,What's Going On,loving here
4,Marvin Gaye,What's Going On,here today
4,Marvin Gaye,What's Going On,today picket
4,Marvin Gaye,What's Going On,picket lines
4,Marvin Gaye,What's Going On,lines and
4,Marvin Gaye,What's Going On,and picket
4,Marvin Gaye,What's Going On,picket signs
4,Marvin Gaye,What's Going On,signs don't
4,Marvin Gaye,What's Going On,don't punish
4,Marvin Gaye,What's Going On,punish me
4,Marvin Gaye,What's Going On,me with
4,Marvin Gaye,What's Going On,with brutality
4,Marvin Gaye,What's Going On,brutality talk
4,Marvin Gaye,What's Going On,talk to
4,Marvin Gaye,What's Going On,to me
4,Marvin Gaye,What's Going On,me so
4,Marvin Gaye,What's Going On,so you
4,Marvin Gaye,What's Going On,you can
4,Marvin Gaye,What's Going On,can see
4,Marvin Gaye,What's Going On,see what's
4,Marvin Gaye,What's Going On,what's going
4,Marvin Gaye,What's Going On,going on
4,Marvin Gaye,What's Going On,on what's
4,Marvin Gaye,What's Going On,what's going
4,Marvin Gaye,What's Going On,going on
4,Marvin Gaye,What's Going On,on what's
4,Marvin Gaye,What's Going On,what's going
4,Marvin Gaye,What's Going On,going on
4,Marvin Gaye,What's Going On,on what's
4,Marvin Gaye,What's Going On,what's going
4,Marvin Gaye,What's Going On,going on
4,Marvin Gaye,What's Going On,on mother
4,Marvin Gaye,What's Going On,mother mother
4,Marvin Gaye,What's Going On,mother everybody
4,Marvin Gaye,What's Going On,everybody thinks
4,Marvin Gaye,What's Going On,thinks we're
4,Marvin Gaye,What's Going On,we're wrong
4,Marvin Gaye,What's Going On,wrong but
4,Marvin Gaye,What's Going On,but who
4,Marvin Gaye,What's Going On,who are
4,Marvin Gaye,What's Going On,are they
4,Marvin Gaye,What's Going On,they to
4,Marvin Gaye,What's Going On,to judge
4,Marvin Gaye,What's Going On,judge us
4,Marvin Gaye,What's Going On,us simply
4,Marvin Gaye,What's Going On,simply cos
4,Marvin Gaye,What's Going On,cos our
4,Marvin Gaye,What's Going On,our hair
4,Marvin Gaye,What's Going On,hair is
4,Marvin Gaye,What's Going On,is long
4,Marvin Gaye,What's Going On,long you
4,Marvin Gaye,What's Going On,you know
4,Marvin Gaye,What's Going On,know we've
4,Marvin Gaye,What's Going On,we've got
4,Marvin Gaye,What's Going On,got to
4,Marvin Gaye,What's Going On,to find
4,Marvin Gaye,What's Going On,find a
4,Marvin Gaye,What's Going On,a way
4,Marvin Gaye,What's Going On,way to
4,Marvin Gaye,What's Going On,to bring
4,Marvin Gaye,What's Going On,bring some
4,Marvin Gaye,What's Going On,some loving
4,Marvin Gaye,What's Going On,loving here
4,Marvin Gaye,What's Going On,here today
4,Marvin Gaye,What's Going On,today picket
4,Marvin Gaye,What's Going On,picket lines
4,Marvin Gaye,What's Going On,lines and
4,Marvin Gaye,What's Going On,and picket
4,Marvin Gaye,What's Going On,picket signs
4,Marvin Gaye,What's Going On,signs don't
4,Marvin Gaye,What's Going On,don't punish
4,Marvin Gaye,What's Going On,punish me
4,Marvin Gaye,What's Going On,me with
4,Marvin Gaye,What's Going On,with brutality
4,Marvin Gaye,What's Going On,brutality talk
4,Marvin Gaye,What's Going On,talk to
4,Marvin Gaye,What's Going On,to me
4,Marvin Gaye,What's Going On,me so
4,Marvin Gaye,What's Going On,so you
4,Marvin Gaye,What's Going On,you can
4,Marvin Gaye,What's Going On,can see
4,Marvin Gaye,What's Going On,see what's
4,Marvin Gaye,What's Going On,what's going
4,Marvin Gaye,What's Going On,going on
4,Marvin Gaye,What's Going On,on what's
4,Marvin Gaye,What's Going On,what's going
4,Marvin Gaye,What's Going On,going on
4,Marvin Gaye,What's Going On,on tell
4,Marvin Gaye,What's Going On,tell me
4,Marvin Gaye,What's Going On,me what's
4,Marvin Gaye,What's Going On,what's going
4,Marvin Gaye,What's Going On,going on
4,Marvin Gaye,What's Going On,on i'll
4,Marvin Gaye,What's Going On,i'll tell
4,Marvin Gaye,What's Going On,tell you
4,Marvin Gaye,What's Going On,you what's
4,Marvin Gaye,What's Going On,what's going
4,Marvin Gaye,What's Going On,going on
5,Aretha Franklin,Respect,ooo what
5,Aretha Franklin,Respect,what you
5,Aretha Franklin,Respect,you want
5,Aretha Franklin,Respect,want ooo
5,Aretha Franklin,Respect,ooo baby
5,Aretha Franklin,Respect,baby i
5,Aretha Franklin,Respect,i got
5,Aretha Franklin,Respect,got it
5,Aretha Franklin,Respect,it ooo
5,Aretha Franklin,Respect,ooo what
5,Aretha Franklin,Respect,what you
5,Aretha Franklin,Respect,you need
5,Aretha Franklin,Respect,need ooo
5,Aretha Franklin,Respect,ooo do
5,Aretha Franklin,Respect,do you
5,Aretha Franklin,Respect,you know
5,Aretha Franklin,Respect,know i
5,Aretha Franklin,Respect,i got
5,Aretha Franklin,Respect,got it
5,Aretha Franklin,Respect,it ooo
5,Aretha Franklin,Respect,ooo all
5,Aretha Franklin,Respect,all i'm
5,Aretha Franklin,Respect,i'm askin
5,Aretha Franklin,Respect,askin ooo
5,Aretha Franklin,Respect,ooo is
5,Aretha Franklin,Respect,is for
5,Aretha Franklin,Respect,for a
5,Aretha Franklin,Respect,a little
5,Aretha Franklin,Respect,little respect
5,Aretha Franklin,Respect,respect when
5,Aretha Franklin,Respect,when you
5,Aretha Franklin,Respect,you get
5,Aretha Franklin,Respect,get home
5,Aretha Franklin,Respect,home just
5,Aretha Franklin,Respect,just a
5,Aretha Franklin,Respect,a little
5,Aretha Franklin,Respect,little bit
5,Aretha Franklin,Respect,bit hey
5,Aretha Franklin,Respect,hey baby
5,Aretha Franklin,Respect,baby just
5,Aretha Franklin,Respect,just a
5,Aretha Franklin,Respect,a little
5,Aretha Franklin,Respect,little bit
5,Aretha Franklin,Respect,bit when
5,Aretha Franklin,Respect,when you
5,Aretha Franklin,Respect,you get
5,Aretha Franklin,Respect,get home
5,Aretha Franklin,Respect,home just
5,Aretha Franklin,Respect,just a
5,Aretha Franklin,Respect,a little
5,Aretha Franklin,Respect,little bit
5,Aretha Franklin,Respect,bit mister
5,Aretha Franklin,Respect,mister just
5,Aretha Franklin,Respect,just a
5,Aretha Franklin,Respect,a little
5,Aretha Franklin,Respect,little bit
5,Aretha Franklin,Respect,bit i
5,Aretha Franklin,Respect,i ain't
5,Aretha Franklin,Respect,ain't gonna
5,Aretha Franklin,Respect,gonna do
5,Aretha Franklin,Respect,do you
5,Aretha Franklin,Respect,you wrong
5,Aretha Franklin,Respect,wrong while
5,Aretha Franklin,Respect,while you're
5,Aretha Franklin,Respect,you're gone
5,Aretha Franklin,Respect,gone ain't
5,Aretha Franklin,Respect,ain't gonna
5,Aretha Franklin,Respect,gonna do
5,Aretha Franklin,Respect,do you
5,Aretha Franklin,Respect,you wrong
5,Aretha Franklin,Respect,wrong ooo
5,Aretha Franklin,Respect,ooo cause
5,Aretha Franklin,Respect,cause i
5,Aretha Franklin,Respect,i don't
5,Aretha Franklin,Respect,don't wanna
5,Aretha Franklin,Respect,wanna ooo
5,Aretha Franklin,Respect,ooo all
5,Aretha Franklin,Respect,all i'm
5,Aretha Franklin,Respect,i'm askin
5,Aretha Franklin,Respect,askin ooo
5,Aretha Franklin,Respect,ooo is
5,Aretha Franklin,Respect,is for
5,Aretha Franklin,Respect,for a
5,Aretha Franklin,Respect,a little
5,Aretha Franklin,Respect,little respect
5,Aretha Franklin,Respect,respect when
5,Aretha Franklin,Respect,when you
5,Aretha Franklin,Respect,you come
5,Aretha Franklin,Respect,come home
5,Aretha Franklin,Respect,home just
5,Aretha Franklin,Respect,just a
5,Aretha Franklin,Respect,a little
5,Aretha Franklin,Respect,little bit
5,Aretha Franklin,Respect,bit baby
5,Aretha Franklin,Respect,baby just
5,Aretha Franklin,Respect,just a
5,Aretha Franklin,Respect,a little
5,Aretha Franklin,Respect,little bit
5,Aretha Franklin,Respect,bit when
5,Aretha Franklin,Respect,when you
5,Aretha Franklin,Respect,you get
5,Aretha Franklin,Respect,get home
5,Aretha Franklin,Respect,home just
5,Aretha Franklin,Respect,just a
5,Aretha Franklin,Respect,a little
5,Aretha Franklin,Respect,little bit
5,Aretha Franklin,Respect,bit yeah
5,Aretha Franklin,Respect,yeah just
5,Aretha Franklin,Respect,just a
5,Aretha Franklin,Respect,a little
5,Aretha Franklin,Respect,little bit
5,Aretha Franklin,Respect,bit i'm
5,Aretha Franklin,Respect,i'm about
5,Aretha Franklin,Respect,about to
5,Aretha Franklin,Respect,to give
5,Aretha Franklin,Respect,give you
5,Aretha Franklin,Respect,you all
5,Aretha Franklin,Respect,all of
5,Aretha Franklin,Respect,of my
5,Aretha Franklin,Respect,my money
5,Aretha Franklin,Respect,money and
5,Aretha Franklin,Respect,and all
5,Aretha Franklin,Respect,all i'm
5,Aretha Franklin,Respect,i'm askin
5,Aretha Franklin,Respect,askin in
5,Aretha Franklin,Respect,in return
5,Aretha Franklin,Respect,return honey
5,Aretha Franklin,Respect,honey is
5,Aretha Franklin,Respect,is to
5,Aretha Franklin,Respect,to give
5,Aretha Franklin,Respect,give me
5,Aretha Franklin,Respect,me my
5,Aretha Franklin,Respect,my propers
5,Aretha Franklin,Respect,propers when
5,Aretha Franklin,Respect,when you
5,Aretha Franklin,Respect,you get
5,Aretha Franklin,Respect,get home
5,Aretha Franklin,Respect,home just
5,Aretha Franklin,Respect,just a
5,Aretha Franklin,Respect,a just
5,Aretha Franklin,Respect,just a
5,Aretha Franklin,Respect,a just
5,Aretha Franklin,Respect,just a
5,Aretha Franklin,Respect,a just
5,Aretha Franklin,Respect,just a
5,Aretha Franklin,Respect,a yeah
5,Aretha Franklin,Respect,yeah baby
5,Aretha Franklin,Respect,baby just
5,Aretha Franklin,Respect,just a
5,Aretha Franklin,Respect,a just
5,Aretha Franklin,Respect,just a
5,Aretha Franklin,Respect,a just
5,Aretha Franklin,Respect,just a
5,Aretha Franklin,Respect,a just
5,Aretha Franklin,Respect,just a
5,Aretha Franklin,Respect,a when
5,Aretha Franklin,Respect,when you
5,Aretha Franklin,Respect,you get
5,Aretha Franklin,Respect,get home
5,Aretha Franklin,Respect,home just
5,Aretha Franklin,Respect,just a
5,Aretha Franklin,Respect,a little
5,Aretha Franklin,Respect,little bit
5,Aretha Franklin,Respect,bit yeah
5,Aretha Franklin,Respect,yeah just
5,Aretha Franklin,Respect,just a
5,Aretha Franklin,Respect,a little
5,Aretha Franklin,Respect,little bit
5,Aretha Franklin,Respect,bit ooo
5,Aretha Franklin,Respect,ooo your
5,Aretha Franklin,Respect,your kisses
5,Aretha Franklin,Respect,kisses ooo
5,Aretha Franklin,Respect,ooo sweeter
5,Aretha Franklin,Respect,sweeter than
5,Aretha Franklin,Respect,than honey
5,Aretha Franklin,Respect,honey ooo
5,Aretha Franklin,Respect,ooo and
5,Aretha Franklin,Respect,and guess
